cycle,season,genus,colony_id,value,line_group
22,Summer,C,OT_PL6,284689.0417,PL6_C
23,Summer,C,OT_PL6,333542.1563,PL6_C
24,Summer,C,OT_PL6,376833.2708,PL6_C
25,Summer,C,OT_PL6,415186.7188,PL6_C
26,Summer,C,OT_PL6,448653.5729,PL6_C
27,Summer,C,OT_PL6,478376.3229,PL6_C
28,Summer,C,OT_PL6,503921.6563,PL6_C
29,Summer,C,OT_PL6,526482.1667,PL6_C
30,Summer,C,OT_PL6,546812.9688,PL6_C
31,Summer,C,OT_PL6,564892.3125,PL6_C
32,Summer,C,OT_PL6,580480.6667,PL6_C
33,Summer,C,OT_PL6,594399.875,PL6_C
34,Summer,C,OT_PL6,606909.25,PL6_C
35,Summer,C,OT_PL6,616573.2083,PL6_C
1,Summer,D,OT_PL6,-143.2055155,PL6_D
2,Summer,D,OT_PL6,-27.80588404,PL6_D
3,Summer,D,OT_PL6,31.59634463,PL6_D
4,Summer,D,OT_PL6,-42.94413853,PL6_D
5,Summer,D,OT_PL6,-61.06794739,PL6_D
6,Summer,D,OT_PL6,-61.90530014,PL6_D
7,Summer,D,OT_PL6,-327.766098,PL6_D
8,Summer,D,OT_PL6,-250.5565796,PL6_D
9,Summer,D,OT_PL6,166.8378347,PL6_D
10,Summer,D,OT_PL6,326.0603765,PL6_D
11,Summer,D,OT_PL6,357.24646,PL6_D
12,Summer,D,OT_PL6,341.1148326,PL6_D
13,Summer,D,OT_PL6,160.9415385,PL6_D
14,Summer,D,OT_PL6,-125.0598704,PL6_D
15,Summer,D,OT_PL6,-193.1628558,PL6_D
16,Summer,D,OT_PL6,-144.211146,PL6_D
17,Summer,D,OT_PL6,-218.8401585,PL6_D
18,Summer,D,OT_PL6,-222.9535589,PL6_D
19,Summer,D,OT_PL6,-137.7831014,PL6_D
20,Summer,D,OT_PL6,-70.27671051,PL6_D
21,Summer,D,OT_PL6,306.9275894,PL6_D
22,Summer,D,OT_PL6,739.5381368,PL6_D
23,Summer,D,OT_PL6,1269.601827,PL6_D
24,Summer,D,OT_PL6,2536.662842,PL6_D
25,Summer,D,OT_PL6,5205.843669,PL6_D
26,Summer,D,OT_PL6,10621.63151,PL6_D
27,Summer,D,OT_PL6,19054.08268,PL6_D
28,Summer,D,OT_PL6,35100.27344,PL6_D
29,Summer,D,OT_PL6,62244.13281,PL6_D
30,Summer,D,OT_PL6,103706.4531,PL6_D
31,Summer,D,OT_PL6,157481.0729,PL6_D
32,Summer,D,OT_PL6,218156.8542,PL6_D
33,Summer,D,OT_PL6,280525.8438,PL6_D
34,Summer,D,OT_PL6,339729.6979,PL6_D
35,Summer,D,OT_PL6,386422.3229,PL6_D
1,Fall,C,OT_PL6,-1550.049154,PL6_C
2,Fall,C,OT_PL6,-1315.809713,PL6_C
3,Fall,C,OT_PL6,-530.7994436,PL6_C
4,Fall,C,OT_PL6,87.35926183,PL6_C
5,Fall,C,OT_PL6,348.7549693,PL6_C
6,Fall,C,OT_PL6,209.7626368,PL6_C
7,Fall,C,OT_PL6,18.61405945,PL6_C
8,Fall,C,OT_PL6,50.57485453,PL6_C
9,Fall,C,OT_PL6,67.36898804,PL6_C
10,Fall,C,OT_PL6,40.36624781,PL6_C
11,Fall,C,OT_PL6,-200.8812786,PL6_C
12,Fall,C,OT_PL6,-336.1392212,PL6_C
13,Fall,C,OT_PL6,212.3866577,PL6_C
14,Fall,C,OT_PL6,1050.329216,PL6_C
15,Fall,C,OT_PL6,2831.172892,PL6_C
16,Fall,C,OT_PL6,5309.151896,PL6_C
17,Fall,C,OT_PL6,8925.583822,PL6_C
18,Fall,C,OT_PL6,13343.09701,PL6_C
19,Fall,C,OT_PL6,19341.38835,PL6_C
20,Fall,C,OT_PL6,26282.89355,PL6_C
21,Fall,C,OT_PL6,33600.27539,PL6_C
22,Fall,C,OT_PL6,41206.58073,PL6_C
23,Fall,C,OT_PL6,49713.31445,PL6_C
24,Fall,C,OT_PL6,58883.42318,PL6_C
25,Fall,C,OT_PL6,68425.55729,PL6_C
26,Fall,C,OT_PL6,77390.85872,PL6_C
27,Fall,C,OT_PL6,86893.02214,PL6_C
28,Fall,C,OT_PL6,96393.4974,PL6_C
29,Fall,C,OT_PL6,105331.2865,PL6_C
30,Fall,C,OT_PL6,113907.0378,PL6_C
31,Fall,C,OT_PL6,122085.1237,PL6_C
32,Fall,C,OT_PL6,129917.5547,PL6_C
33,Fall,C,OT_PL6,137752.5234,PL6_C
34,Fall,C,OT_PL6,144945.6133,PL6_C
35,Fall,C,OT_PL6,151526.4948,PL6_C
1,Fall,D,OT_PL6,27.62156169,PL6_D
2,Fall,D,OT_PL6,311.4426168,PL6_D
3,Fall,D,OT_PL6,229.9147797,PL6_D
4,Fall,D,OT_PL6,279.2906087,PL6_D
5,Fall,D,OT_PL6,316.0284017,PL6_D
6,Fall,D,OT_PL6,443.417216,PL6_D
7,Fall,D,OT_PL6,374.7539864,PL6_D
8,Fall,D,OT_PL6,489.4266459,PL6_D
9,Fall,D,OT_PL6,484.3649699,PL6_D
10,Fall,D,OT_PL6,230.9438985,PL6_D
11,Fall,D,OT_PL6,-51.12300348,PL6_D
12,Fall,D,OT_PL6,-178.1195997,PL6_D
13,Fall,D,OT_PL6,35.87861125,PL6_D
14,Fall,D,OT_PL6,65.87161001,PL6_D
15,Fall,D,OT_PL6,-294.3437297,PL6_D
16,Fall,D,OT_PL6,-432.8012594,PL6_D
17,Fall,D,OT_PL6,-652.2796021,PL6_D
18,Fall,D,OT_PL6,-788.0079549,PL6_D
19,Fall,D,OT_PL6,-669.0905151,PL6_D
20,Fall,D,OT_PL6,-499.9777222,PL6_D
21,Fall,D,OT_PL6,-425.5420125,PL6_D
22,Fall,D,OT_PL6,-190.1453578,PL6_D
23,Fall,D,OT_PL6,-388.2903849,PL6_D
24,Fall,D,OT_PL6,-420.9927114,PL6_D
25,Fall,D,OT_PL6,-357.5413717,PL6_D
26,Fall,D,OT_PL6,-419.4338074,PL6_D
27,Fall,D,OT_PL6,-228.2741343,PL6_D
28,Fall,D,OT_PL6,38.10688019,PL6_D
29,Fall,D,OT_PL6,73.02174886,PL6_D
30,Fall,D,OT_PL6,183.9314041,PL6_D
31,Fall,D,OT_PL6,489.3853404,PL6_D
32,Fall,D,OT_PL6,313.3210449,PL6_D
33,Fall,D,OT_PL6,599.5457954,PL6_D
34,Fall,D,OT_PL6,1348.760173,PL6_D
35,Fall,D,OT_PL6,1792.630778,PL6_D
1,Winter,C,OT_PL6,-873.2369588,PL6_C
2,Winter,C,OT_PL6,-999.2688599,PL6_C
3,Winter,C,OT_PL6,-691.0091705,PL6_C
4,Winter,C,OT_PL6,-577.1114524,PL6_C
5,Winter,C,OT_PL6,502.8461583,PL6_C
6,Winter,C,OT_PL6,817.5173136,PL6_C
7,Winter,C,OT_PL6,741.0583003,PL6_C
8,Winter,C,OT_PL6,432.4273605,PL6_C
9,Winter,C,OT_PL6,-572.5967865,PL6_C
10,Winter,C,OT_PL6,-739.4464417,PL6_C
11,Winter,C,OT_PL6,-1125.736247,PL6_C
12,Winter,C,OT_PL6,-110.6770376,PL6_C
13,Winter,C,OT_PL6,2914.327474,PL6_C
14,Winter,C,OT_PL6,9006.209351,PL6_C
15,Winter,C,OT_PL6,20885.82031,PL6_C
16,Winter,C,OT_PL6,41790.7373,PL6_C
17,Winter,C,OT_PL6,75231.14193,PL6_C
18,Winter,C,OT_PL6,120062.6432,PL6_C
19,Winter,C,OT_PL6,170304.9193,PL6_C
20,Winter,C,OT_PL6,218896.4154,PL6_C
21,Winter,C,OT_PL6,261964.2292,PL6_C
22,Winter,C,OT_PL6,298927.875,PL6_C
23,Winter,C,OT_PL6,330494.4141,PL6_C
24,Winter,C,OT_PL6,356372.3099,PL6_C
25,Winter,C,OT_PL6,377949.7005,PL6_C
26,Winter,C,OT_PL6,395678.0677,PL6_C
27,Winter,C,OT_PL6,410925.875,PL6_C
28,Winter,C,OT_PL6,423290.763,PL6_C
29,Winter,C,OT_PL6,433736.8047,PL6_C
30,Winter,C,OT_PL6,442246.5599,PL6_C
31,Winter,C,OT_PL6,448998.1771,PL6_C
32,Winter,C,OT_PL6,454285.6198,PL6_C
33,Winter,C,OT_PL6,457989.7813,PL6_C
34,Winter,C,OT_PL6,461534.6068,PL6_C
35,Winter,C,OT_PL6,464076.6797,PL6_C
1,Winter,D,OT_PL6,-962.7756042,PL6_D
2,Winter,D,OT_PL6,-411.4046326,PL6_D
3,Winter,D,OT_PL6,-59.10131327,PL6_D
4,Winter,D,OT_PL6,67.21241919,PL6_D
5,Winter,D,OT_PL6,84.15114848,PL6_D
6,Winter,D,OT_PL6,3.553418477,PL6_D
7,Winter,D,OT_PL6,-59.11204274,PL6_D
8,Winter,D,OT_PL6,-154.3504079,PL6_D
9,Winter,D,OT_PL6,-190.8700002,PL6_D
10,Winter,D,OT_PL6,-22.56670634,PL6_D
11,Winter,D,OT_PL6,178.2418071,PL6_D
12,Winter,D,OT_PL6,245.706576,PL6_D
13,Winter,D,OT_PL6,58.08280691,PL6_D
14,Winter,D,OT_PL6,-51.29097748,PL6_D
15,Winter,D,OT_PL6,67.80920283,PL6_D
16,Winter,D,OT_PL6,57.89636739,PL6_D
17,Winter,D,OT_PL6,-221.5294844,PL6_D
18,Winter,D,OT_PL6,31.86757406,PL6_D
19,Winter,D,OT_PL6,406.7828495,PL6_D
20,Winter,D,OT_PL6,1091.390849,PL6_D
21,Winter,D,OT_PL6,1806.753988,PL6_D
22,Winter,D,OT_PL6,2520.776123,PL6_D
23,Winter,D,OT_PL6,3692.667969,PL6_D
24,Winter,D,OT_PL6,6000.757813,PL6_D
25,Winter,D,OT_PL6,10539.28483,PL6_D
26,Winter,D,OT_PL6,19778.26042,PL6_D
27,Winter,D,OT_PL6,35729.36589,PL6_D
28,Winter,D,OT_PL6,63493.6901,PL6_D
29,Winter,D,OT_PL6,107245.9349,PL6_D
30,Winter,D,OT_PL6,165887.5781,PL6_D
31,Winter,D,OT_PL6,231558.474,PL6_D
32,Winter,D,OT_PL6,296652.1042,PL6_D
33,Winter,D,OT_PL6,354829.4063,PL6_D
34,Winter,D,OT_PL6,404856.6979,PL6_D
35,Winter,D,OT_PL6,441443.8333,PL6_D
1,Spring,C,OT_PL6,-1500.691976,PL6_C
2,Spring,C,OT_PL6,-567.1138102,PL6_C
3,Spring,C,OT_PL6,-182.2856038,PL6_C
4,Spring,C,OT_PL6,-110.2620929,PL6_C
5,Spring,C,OT_PL6,120.4671364,PL6_C
6,Spring,C,OT_PL6,-28.54062398,PL6_C
7,Spring,C,OT_PL6,101.2771657,PL6_C
8,Spring,C,OT_PL6,264.5272217,PL6_C
9,Spring,C,OT_PL6,286.889267,PL6_C
10,Spring,C,OT_PL6,212.7174441,PL6_C
11,Spring,C,OT_PL6,556.5378113,PL6_C
12,Spring,C,OT_PL6,1346.324382,PL6_C
13,Spring,C,OT_PL6,2778.855672,PL6_C
14,Spring,C,OT_PL6,5492.449382,PL6_C
15,Spring,C,OT_PL6,9755.392253,PL6_C
16,Spring,C,OT_PL6,16987.01986,PL6_C
17,Spring,C,OT_PL6,29242.74609,PL6_C
18,Spring,C,OT_PL6,45430.84896,PL6_C
19,Spring,C,OT_PL6,65937.66797,PL6_C
20,Spring,C,OT_PL6,89365.28125,PL6_C
21,Spring,C,OT_PL6,114994.2031,PL6_C
22,Spring,C,OT_PL6,141226.5469,PL6_C
23,Spring,C,OT_PL6,167281.8828,PL6_C
24,Spring,C,OT_PL6,193705.8542,PL6_C
25,Spring,C,OT_PL6,218271.724,PL6_C
26,Spring,C,OT_PL6,240649.7656,PL6_C
27,Spring,C,OT_PL6,262235.7031,PL6_C
28,Spring,C,OT_PL6,282333.8385,PL6_C
29,Spring,C,OT_PL6,301504.1927,PL6_C
30,Spring,C,OT_PL6,318683.5938,PL6_C
31,Spring,C,OT_PL6,334759.1042,PL6_C
32,Spring,C,OT_PL6,348798.2083,PL6_C
33,Spring,C,OT_PL6,363204.8021,PL6_C
34,Spring,C,OT_PL6,375864.9271,PL6_C
35,Spring,C,OT_PL6,386329.9896,PL6_C
1,Spring,D,OT_PL6,-32.46980794,PL6_D
2,Spring,D,OT_PL6,319.7068939,PL6_D
3,Spring,D,OT_PL6,303.451299,PL6_D
4,Spring,D,OT_PL6,232.8883972,PL6_D
5,Spring,D,OT_PL6,172.7525838,PL6_D
6,Spring,D,OT_PL6,18.91885122,PL6_D
7,Spring,D,OT_PL6,-63.99821218,PL6_D
8,Spring,D,OT_PL6,53.4701438,PL6_D
9,Spring,D,OT_PL6,-40.09798177,PL6_D
10,Spring,D,OT_PL6,-116.1035792,PL6_D
11,Spring,D,OT_PL6,-196.2862676,PL6_D
12,Spring,D,OT_PL6,-183.6668727,PL6_D
13,Spring,D,OT_PL6,-16.2558136,PL6_D
14,Spring,D,OT_PL6,-104.8343328,PL6_D
15,Spring,D,OT_PL6,-167.5795212,PL6_D
16,Spring,D,OT_PL6,-197.0851339,PL6_D
17,Spring,D,OT_PL6,-335.9553301,PL6_D
18,Spring,D,OT_PL6,-524.0234375,PL6_D
19,Spring,D,OT_PL6,-185.8727926,PL6_D
20,Spring,D,OT_PL6,208.8038966,PL6_D
21,Spring,D,OT_PL6,527.5847575,PL6_D
22,Spring,D,OT_PL6,651.855189,PL6_D
23,Spring,D,OT_PL6,897.9120483,PL6_D
24,Spring,D,OT_PL6,1197.911682,PL6_D
25,Spring,D,OT_PL6,1872.541463,PL6_D
26,Spring,D,OT_PL6,3292.348389,PL6_D
27,Spring,D,OT_PL6,5873.712565,PL6_D
28,Spring,D,OT_PL6,10146.52507,PL6_D
29,Spring,D,OT_PL6,16853.12826,PL6_D
30,Spring,D,OT_PL6,28491.80469,PL6_D
31,Spring,D,OT_PL6,45086.92448,PL6_D
32,Spring,D,OT_PL6,67986.36719,PL6_D
33,Spring,D,OT_PL6,95526.04427,PL6_D
34,Spring,D,OT_PL6,126105.0391,PL6_D
35,Spring,D,OT_PL6,153827.7396,PL6_D
1,Summer,C,OT_PL8,-1266.847412,PL8_C
2,Summer,C,OT_PL8,-1201.698008,PL8_C
3,Summer,C,OT_PL8,-466.2256343,PL8_C
4,Summer,C,OT_PL8,-17.41603343,PL8_C
5,Summer,C,OT_PL8,192.1565742,PL8_C
6,Summer,C,OT_PL8,442.4622599,PL8_C
7,Summer,C,OT_PL8,224.3369587,PL8_C
8,Summer,C,OT_PL8,18.27414958,PL8_C
9,Summer,C,OT_PL8,-207.3524628,PL8_C
10,Summer,C,OT_PL8,-23.51031748,PL8_C
11,Summer,C,OT_PL8,157.5271301,PL8_C
12,Summer,C,OT_PL8,123.9018408,PL8_C
13,Summer,C,OT_PL8,758.3389994,PL8_C
14,Summer,C,OT_PL8,2151.48584,PL8_C
15,Summer,C,OT_PL8,4750.548014,PL8_C
16,Summer,C,OT_PL8,9970.534831,PL8_C
17,Summer,C,OT_PL8,19067.61914,PL8_C
18,Summer,C,OT_PL8,36905.30599,PL8_C
19,Summer,C,OT_PL8,68323.11719,PL8_C
20,Summer,C,OT_PL8,118811.8464,PL8_C
21,Summer,C,OT_PL8,184723.6146,PL8_C
22,Summer,C,OT_PL8,255312.8229,PL8_C
23,Summer,C,OT_PL8,321949.4792,PL8_C
24,Summer,C,OT_PL8,380994.9688,PL8_C
25,Summer,C,OT_PL8,432758.5313,PL8_C
26,Summer,C,OT_PL8,476146.3021,PL8_C
27,Summer,C,OT_PL8,512917.5417,PL8_C
28,Summer,C,OT_PL8,543872.9583,PL8_C
29,Summer,C,OT_PL8,570226.2083,PL8_C
30,Summer,C,OT_PL8,592967.0833,PL8_C
31,Summer,C,OT_PL8,611916.125,PL8_C
32,Summer,C,OT_PL8,628591.2917,PL8_C
33,Summer,C,OT_PL8,643129.7708,PL8_C
34,Summer,C,OT_PL8,655681.8958,PL8_C
35,Summer,C,OT_PL8,664767.6667,PL8_C
1,Summer,D,OT_PL8,797.5175069,PL8_D
2,Summer,D,OT_PL8,889.9179688,PL8_D
3,Summer,D,OT_PL8,463.4655253,PL8_D
4,Summer,D,OT_PL8,52.46881612,PL8_D
5,Summer,D,OT_PL8,-90.93543243,PL8_D
6,Summer,D,OT_PL8,-360.4881261,PL8_D
7,Summer,D,OT_PL8,-214.6006835,PL8_D
8,Summer,D,OT_PL8,84.35180664,PL8_D
9,Summer,D,OT_PL8,220.0048421,PL8_D
10,Summer,D,OT_PL8,142.7555339,PL8_D
11,Summer,D,OT_PL8,-5.150007884,PL8_D
12,Summer,D,OT_PL8,-208.6662521,PL8_D
13,Summer,D,OT_PL8,-270.5184167,PL8_D
14,Summer,D,OT_PL8,-169.077624,PL8_D
15,Summer,D,OT_PL8,43.07802327,PL8_D
16,Summer,D,OT_PL8,35.72325389,PL8_D
17,Summer,D,OT_PL8,32.76951599,PL8_D
18,Summer,D,OT_PL8,122.8340149,PL8_D
19,Summer,D,OT_PL8,211.6380984,PL8_D
20,Summer,D,OT_PL8,350.3132731,PL8_D
21,Summer,D,OT_PL8,983.9038073,PL8_D
22,Summer,D,OT_PL8,1304.368042,PL8_D
23,Summer,D,OT_PL8,1356.406504,PL8_D
24,Summer,D,OT_PL8,1870.745748,PL8_D
25,Summer,D,OT_PL8,3109.510742,PL8_D
26,Summer,D,OT_PL8,5346.169108,PL8_D
27,Summer,D,OT_PL8,9856.266276,PL8_D
28,Summer,D,OT_PL8,18125.14063,PL8_D
29,Summer,D,OT_PL8,33596.06706,PL8_D
30,Summer,D,OT_PL8,61323.30208,PL8_D
31,Summer,D,OT_PL8,107005.7526,PL8_D
32,Summer,D,OT_PL8,172850.2656,PL8_D
33,Summer,D,OT_PL8,250602.2344,PL8_D
34,Summer,D,OT_PL8,327480.5313,PL8_D
35,Summer,D,OT_PL8,388246.8438,PL8_D
1,Fall,C,OT_PL8,-2334.745565,PL8_C
2,Fall,C,OT_PL8,-1292.308187,PL8_C
3,Fall,C,OT_PL8,-92.67552694,PL8_C
4,Fall,C,OT_PL8,-20.21472359,PL8_C
5,Fall,C,OT_PL8,288.5403671,PL8_C
6,Fall,C,OT_PL8,330.1235746,PL8_C
7,Fall,C,OT_PL8,-340.2177048,PL8_C
8,Fall,C,OT_PL8,-523.8011322,PL8_C
9,Fall,C,OT_PL8,75.07633018,PL8_C
10,Fall,C,OT_PL8,318.6829605,PL8_C
11,Fall,C,OT_PL8,1167.581278,PL8_C
12,Fall,C,OT_PL8,3839.266154,PL8_C
13,Fall,C,OT_PL8,9461.052246,PL8_C
14,Fall,C,OT_PL8,19991.4222,PL8_C
15,Fall,C,OT_PL8,38634.56706,PL8_C
16,Fall,C,OT_PL8,65476.3112,PL8_C
17,Fall,C,OT_PL8,97406.19792,PL8_C
18,Fall,C,OT_PL8,130383.4805,PL8_C
19,Fall,C,OT_PL8,163988.3047,PL8_C
20,Fall,C,OT_PL8,195281.9688,PL8_C
21,Fall,C,OT_PL8,222859.5964,PL8_C
22,Fall,C,OT_PL8,245711.3672,PL8_C
23,Fall,C,OT_PL8,272153.2135,PL8_C
24,Fall,C,OT_PL8,311746.2344,PL8_C
25,Fall,C,OT_PL8,341400.6719,PL8_C
26,Fall,C,OT_PL8,365235.8542,PL8_C
27,Fall,C,OT_PL8,386006.1354,PL8_C
28,Fall,C,OT_PL8,406387.8333,PL8_C
29,Fall,C,OT_PL8,421671.9688,PL8_C
30,Fall,C,OT_PL8,434596.8021,PL8_C
31,Fall,C,OT_PL8,445098.2813,PL8_C
32,Fall,C,OT_PL8,454246.0938,PL8_C
33,Fall,C,OT_PL8,463403.1458,PL8_C
34,Fall,C,OT_PL8,470335.3021,PL8_C
35,Fall,C,OT_PL8,475833.9688,PL8_C
1,Fall,D,OT_PL8,-1890.515849,PL8_D
2,Fall,D,OT_PL8,-1128.474445,PL8_D
3,Fall,D,OT_PL8,-355.9434408,PL8_D
4,Fall,D,OT_PL8,65.06676737,PL8_D
5,Fall,D,OT_PL8,236.8920542,PL8_D
6,Fall,D,OT_PL8,-126.6368154,PL8_D
7,Fall,D,OT_PL8,-35.79590861,PL8_D
8,Fall,D,OT_PL8,572.2976074,PL8_D
9,Fall,D,OT_PL8,468.299998,PL8_D
10,Fall,D,OT_PL8,37.09402466,PL8_D
11,Fall,D,OT_PL8,-375.5676575,PL8_D
12,Fall,D,OT_PL8,-288.5678914,PL8_D
13,Fall,D,OT_PL8,-304.4014486,PL8_D
14,Fall,D,OT_PL8,-243.0032501,PL8_D
15,Fall,D,OT_PL8,66.12673442,PL8_D
16,Fall,D,OT_PL8,210.9650447,PL8_D
17,Fall,D,OT_PL8,84.21220907,PL8_D
18,Fall,D,OT_PL8,-260.0666758,PL8_D
19,Fall,D,OT_PL8,-145.8611552,PL8_D
20,Fall,D,OT_PL8,248.9953817,PL8_D
21,Fall,D,OT_PL8,430.5263863,PL8_D
22,Fall,D,OT_PL8,885.8386841,PL8_D
23,Fall,D,OT_PL8,1261.679565,PL8_D
24,Fall,D,OT_PL8,1961.830404,PL8_D
25,Fall,D,OT_PL8,3411.022868,PL8_D
26,Fall,D,OT_PL8,5143.298665,PL8_D
27,Fall,D,OT_PL8,9178.584961,PL8_D
28,Fall,D,OT_PL8,17062.02702,PL8_D
29,Fall,D,OT_PL8,31704.15951,PL8_D
30,Fall,D,OT_PL8,56662.01432,PL8_D
31,Fall,D,OT_PL8,95668.91667,PL8_D
32,Fall,D,OT_PL8,147914.5729,PL8_D
33,Fall,D,OT_PL8,204565.6563,PL8_D
34,Fall,D,OT_PL8,260954.3125,PL8_D
35,Fall,D,OT_PL8,307979.25,PL8_D
1,Winter,C,OT_PL8,-2027.803426,PL8_C
2,Winter,C,OT_PL8,-1047.884165,PL8_C
3,Winter,C,OT_PL8,-116.7617599,PL8_C
4,Winter,C,OT_PL8,118.2877194,PL8_C
5,Winter,C,OT_PL8,129.7799091,PL8_C
6,Winter,C,OT_PL8,-52.97790337,PL8_C
7,Winter,C,OT_PL8,-114.266971,PL8_C
8,Winter,C,OT_PL8,86.02209473,PL8_C
9,Winter,C,OT_PL8,290.9752299,PL8_C
10,Winter,C,OT_PL8,535.5429427,PL8_C
11,Winter,C,OT_PL8,1332.37103,PL8_C
12,Winter,C,OT_PL8,2883.18099,PL8_C
13,Winter,C,OT_PL8,5872.342448,PL8_C
14,Winter,C,OT_PL8,9855.579671,PL8_C
15,Winter,C,OT_PL8,16070.94124,PL8_C
16,Winter,C,OT_PL8,25090.18376,PL8_C
17,Winter,C,OT_PL8,36006.77897,PL8_C
18,Winter,C,OT_PL8,47908.65527,PL8_C
19,Winter,C,OT_PL8,60935.33854,PL8_C
20,Winter,C,OT_PL8,75638.20964,PL8_C
21,Winter,C,OT_PL8,90358.00065,PL8_C
22,Winter,C,OT_PL8,105291.8841,PL8_C
23,Winter,C,OT_PL8,120650.8398,PL8_C
24,Winter,C,OT_PL8,135469.0807,PL8_C
25,Winter,C,OT_PL8,149422.9362,PL8_C
26,Winter,C,OT_PL8,163380.7318,PL8_C
27,Winter,C,OT_PL8,176988.2852,PL8_C
28,Winter,C,OT_PL8,189498.25,PL8_C
29,Winter,C,OT_PL8,201501.0443,PL8_C
30,Winter,C,OT_PL8,212700.3828,PL8_C
31,Winter,C,OT_PL8,223482.1771,PL8_C
32,Winter,C,OT_PL8,233655.1771,PL8_C
33,Winter,C,OT_PL8,243361.4505,PL8_C
34,Winter,C,OT_PL8,253008.5833,PL8_C
35,Winter,C,OT_PL8,260407.1615,PL8_C
1,Winter,D,OT_PL8,-1624.658732,PL8_D
2,Winter,D,OT_PL8,-459.924235,PL8_D
3,Winter,D,OT_PL8,258.8571218,PL8_D
4,Winter,D,OT_PL8,270.7322388,PL8_D
5,Winter,D,OT_PL8,-8.27806886,PL8_D
6,Winter,D,OT_PL8,-242.746713,PL8_D
7,Winter,D,OT_PL8,-182.2726466,PL8_D
8,Winter,D,OT_PL8,179.6545461,PL8_D
9,Winter,D,OT_PL8,368.8786112,PL8_D
10,Winter,D,OT_PL8,102.5453885,PL8_D
11,Winter,D,OT_PL8,-216.1784617,PL8_D
12,Winter,D,OT_PL8,-297.8866984,PL8_D
13,Winter,D,OT_PL8,-226.0949141,PL8_D
14,Winter,D,OT_PL8,-161.751063,PL8_D
15,Winter,D,OT_PL8,-237.1519915,PL8_D
16,Winter,D,OT_PL8,-282.2977219,PL8_D
17,Winter,D,OT_PL8,-346.9642741,PL8_D
18,Winter,D,OT_PL8,33.47854614,PL8_D
19,Winter,D,OT_PL8,427.8432414,PL8_D
20,Winter,D,OT_PL8,307.2756195,PL8_D
21,Winter,D,OT_PL8,374.0934448,PL8_D
22,Winter,D,OT_PL8,343.7758484,PL8_D
23,Winter,D,OT_PL8,671.8592733,PL8_D
24,Winter,D,OT_PL8,1227.760457,PL8_D
25,Winter,D,OT_PL8,1742.890788,PL8_D
26,Winter,D,OT_PL8,2229.463745,PL8_D
27,Winter,D,OT_PL8,2527.057617,PL8_D
28,Winter,D,OT_PL8,3522.02124,PL8_D
29,Winter,D,OT_PL8,4943.578695,PL8_D
30,Winter,D,OT_PL8,6965.620524,PL8_D
31,Winter,D,OT_PL8,10312.70378,PL8_D
32,Winter,D,OT_PL8,14315.44906,PL8_D
33,Winter,D,OT_PL8,19330.77214,PL8_D
34,Winter,D,OT_PL8,25815.62565,PL8_D
35,Winter,D,OT_PL8,32735.22656,PL8_D
1,Spring,C,OT_PL8,-1369.530314,PL8_C
2,Spring,C,OT_PL8,-754.4382324,PL8_C
3,Spring,C,OT_PL8,-255.5257638,PL8_C
4,Spring,C,OT_PL8,88.165308,PL8_C
5,Spring,C,OT_PL8,240.6740774,PL8_C
6,Spring,C,OT_PL8,107.0214106,PL8_C
7,Spring,C,OT_PL8,283.7749748,PL8_C
8,Spring,C,OT_PL8,808.2915751,PL8_C
9,Spring,C,OT_PL8,1802.834208,PL8_C
10,Spring,C,OT_PL8,2493.072123,PL8_C
11,Spring,C,OT_PL8,4525.338786,PL8_C
12,Spring,C,OT_PL8,8666.258952,PL8_C
13,Spring,C,OT_PL8,16171.17155,PL8_C
14,Spring,C,OT_PL8,29707.1849,PL8_C
15,Spring,C,OT_PL8,49955.49609,PL8_C
16,Spring,C,OT_PL8,76336.23438,PL8_C
17,Spring,C,OT_PL8,107086.1641,PL8_C
18,Spring,C,OT_PL8,139981.0859,PL8_C
19,Spring,C,OT_PL8,173163.0833,PL8_C
20,Spring,C,OT_PL8,205734.8177,PL8_C
21,Spring,C,OT_PL8,236346.9531,PL8_C
22,Spring,C,OT_PL8,264277.6667,PL8_C
23,Spring,C,OT_PL8,290304.3646,PL8_C
24,Spring,C,OT_PL8,314198.3646,PL8_C
25,Spring,C,OT_PL8,335661.9063,PL8_C
26,Spring,C,OT_PL8,355421.4271,PL8_C
27,Spring,C,OT_PL8,373379.3021,PL8_C
28,Spring,C,OT_PL8,389689.8854,PL8_C
29,Spring,C,OT_PL8,404828.0938,PL8_C
30,Spring,C,OT_PL8,418416.2813,PL8_C
31,Spring,C,OT_PL8,430412.6146,PL8_C
32,Spring,C,OT_PL8,441062.3333,PL8_C
33,Spring,C,OT_PL8,451950.1458,PL8_C
34,Spring,C,OT_PL8,461920.6875,PL8_C
35,Spring,C,OT_PL8,469183.6667,PL8_C
1,Spring,D,OT_PL8,663.6508586,PL8_D
2,Spring,D,OT_PL8,1223.515032,PL8_D
3,Spring,D,OT_PL8,1015.712613,PL8_D
4,Spring,D,OT_PL8,255.9153951,PL8_D
5,Spring,D,OT_PL8,132.6832479,PL8_D
6,Spring,D,OT_PL8,8.901619265,PL8_D
7,Spring,D,OT_PL8,-168.6013489,PL8_D
8,Spring,D,OT_PL8,-456.7241414,PL8_D
9,Spring,D,OT_PL8,-513.0916646,PL8_D
10,Spring,D,OT_PL8,-440.0113449,PL8_D
